SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,ExterQual_TA,FullBath,TotRmsAbvGrd,YearBuilt,KitchenQual_TA,YearRemodAdd,Foundation_PConc,MasVnrArea,Fireplaces,ExterQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,Neighborhood_NridgHt,BsmtFinSF1,SaleType_New,SaleCondition_Partial,Foundation_CBlock,Neighborhood_NoRidge,WoodDeckSF,KitchenQual_Gd,2ndFlrSF,OpenPorchSF,HeatingQC_TA,BsmtExposure_Gd,Exterior2nd_VinylSd,Exterior1st_VinylSd,MSZoning_RM,HalfBath,LotShape_Reg,LotArea,BsmtExposure_No,CentralAir,MSZoning_RL,HouseStyle_2Story,SaleType_WD,Electrical_SBrkr,RoofStyle_Hip,BsmtQual_Gd,BsmtFullBath,RoofStyle_Gable,Neighborhood_StoneBr,BsmtUnfSF,PavedDrive,Neighborhood_OldTown,Neighborhood_NAmes,Neighborhood_Edwards,RoofMatl_WdShngl,BedroomAbvGr,Exterior1st_MetalSd,Neighborhood_IDOTRR,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Exterior1st_Wd Sdng,KitchenQual_Fa,SaleCondition_Normal,Neighborhood_BrkSide,LotConfig_CulDSac,Neighborhood_Somerst,ExterCond_Fa,KitchenAbvGr,BsmtFinType1_Rec,HeatingQC_Gd,HeatingQC_Fa,Exterior1st_CemntBd,BsmtFinType1_BLQ,BsmtQual_Fa,EnclosedPorch,Neighborhood_Sawyer,Exterior2nd_CmentBd,Electrical_FuseF,Neighborhood_Timber,LotShape_IR2,LandContour_HLS,Foundation_Slab,BsmtFinType2_Unf,Condition1_Feedr,Functional_Typ,ExterQual_Fa,BldgType_Duplex,Condition1_Norm,Neighborhood_MeadowV,ScreenPorch,ExterCond_TA,RoofMatl_CompShg,Neighborhood_BrDale,BsmtCond_TA,BldgType_Twnhs,BldgType_2fmCon,Exterior1st_HdBoard,HouseStyle_SFoyer,Heating_GasA,PoolArea,Heating_Grav,MSZoning_FV,BsmtCond_Gd,HouseStyle_1.5Unf,BsmtFinType1_LwQ,MSSubClass,BsmtFinType1_Unf,LotConfig_Inside,OverallCond,Exterior2nd_ImStucc,Neighborhood_CollgCr,Functional_Min2,Neighborhood_Crawfor,Functional_Maj2,Exterior2nd_HdBoard,MSZoning_RH,Functional_Min1,Neighborhood_SWISU,Neighborhood_Veenker,HouseStyle_1Story,Heating_Wall,Neighborhood_Mitchel,BsmtFinType2_BLQ,Neighborhood_ClearCr,BsmtCond_Po,Exterior2nd_Plywood,Exterior1st_WdShing,Exterior1st_BrkComm,SaleCondition_AdjLand,ExterCond_Gd,Condition1_PosN,Condition2_PosN,Condition2_Feedr,Electrical_FuseP,Condition2_PosA,Exterior2nd_Brk Cmn,Condition1_RRAe,SaleCondition_Family,MoSold,LandContour_Low,Exterior2nd_Other,RoofMatl_WdShake,3SsnPorch,BsmtExposure_Mn,LandSlope_Mod,Exterior2nd_Stucco,Condition1_PosA,SaleType_ConLD,SaleType_Con,Street_Pave,Exterior2nd_Wd Shng,BsmtFinType2_Rec,Condition2_RRNn,HouseStyle_SLvl,Neighborhood_NPkVill,BsmtFinType2_LwQ,Electrical_Mix,LotShape_IR3,HouseStyle_2.5Fin,Exterior1st_Stone,Neighborhood_Gilbert,RoofStyle_Gambrel,SaleType_Oth,ExterCond_Po,Exterior1st_BrkFace,HeatingQC_Po,Condition2_Norm,Exterior1st_Stucco,YrSold,LandSlope_Sev,LandContour_Lvl,SaleType_ConLw,Exterior1st_ImStucc,Exterior1st_AsphShn,HouseStyle_2.5Unf,Heating_OthW,LowQualFinSF,Exterior1st_CBlock,Exterior2nd_CBlock,Exterior2nd_BrkFace,Exterior2nd_AsphShn,Neighborhood_NWAmes,Condition1_RRNn,Id,MiscVal,RoofStyle_Shed,Neighborhood_Blueste,Heating_GasW,RoofMatl_Membran,SaleType_CWD,LotConfig_FR3,Exterior1st_Plywood,KPI_mult_Id_ExterQual_Gd,KPI_mult_Id_BsmtFinType1_GLQ,KPI_mult_Id_BsmtQual_TA,KPI_mult_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_NoRidge,KPI_mult_Id_SaleType_New,KPI_mult_Id_SaleCondition_Partial,KPI_mult_Id_BsmtFinSF1,KPI_mult_Id_Foundation_CBlock,KPI_mult_Id_BsmtExposure_Gd,KPI_mult_Id_HeatingQC_TA,KPI_mult_Id_WoodDeckSF,KPI_mult_Id_OpenPorchSF,KPI_mult_Id_KitchenQual_Gd,KPI_mult_Id_2ndFlrSF,KPI_mult_Id_MSZoning_RM,KPI_mult_Id_Exterior2nd_VinylSd,KPI_mult_Id_Exterior1st_VinylSd,KPI_mult_Id_LotShape_Reg,KPI_mult_Id_LotArea,KPI_div_Id_LotArea,KPI_mult_Id_HalfBath,KPI_mult_Id_RoofStyle_Hip,KPI_mult_Id_BsmtExposure_No,KPI_mult_Id_BsmtQual_Gd,KPI_mult_Id_HouseStyle_2Story,KPI_div_Id_Neighborhood_StoneBr,KPI_mult_Id_RoofStyle_Gable,KPI_mult_Id_Neighborhood_StoneBr,KPI_mult_Id_BsmtFullBath,KPI_mult_Id_Neighborhood_OldTown,KPI_mult_Id_Neighborhood_NAmes,KPI_div_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_Edwards,KPI_mult_Id_BsmtUnfSF,KPI_mult_Id_Exterior1st_MetalSd,KPI_mult_Id_SaleType_WD,KPI_div_Id_SaleType_New,KPI_mult_Id_Exterior2nd_Wd Sdng,KPI_div_Id_SaleCondition_Partial
175900,6,1603,2,484,761,810,0,2,7,1992,0,1992,1,0.0,0,1,0,0,0,387,0,0,0,0,0,1,793,124,0,0,1,1,0,1,1,7153,1,1,1,1,1,1,0,1,0,1,0,374,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,302634,0,0,0,0,96968,782,620126,0,782,782,782,5593646,0.10932475884244373,782,0,782,782,782,0.0,782,0,0,0,0,0.0,0,292468,0,782,0.0,0,0.0
187100,7,1430,2,605,1413,1430,0,2,6,2001,0,2002,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0,0,1,1,0,0,0,16285,1,1,1,0,1,1,0,1,0,1,0,1413,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,25839,783,0,0,783,783,0,12751155,0.04808105618667485,0,0,783,783,0,0.0,783,0,0,0,0,0.0,0,1106379,0,783,0.0,0,0.0
165500,5,1110,2,602,1097,1110,1,1,4,1978,0,1978,1,104.0,1,0,0,1,0,1097,0,0,0,0,303,1,0,30,0,0,0,0,0,0,0,9101,0,1,1,0,1,1,0,1,1,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,85,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,1,0,784,0,0,0,0,0,860048,0,0,0,237552,23520,784,0,0,0,0,0,7135184,0.08614437973849028,0,0,0,784,0,0.0,784,0,784,0,0,0.0,0,0,0,784,0.0,0,0.0
128000,6,1484,0,0,742,742,1,2,9,1914,1,2001,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,742,291,0,0,0,0,1,0,1,6300,1,1,0,0,1,1,0,0,0,1,0,742,1.0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,134,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,75,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,785,0,0,0,228435,0,582470,785,0,0,785,4945500,0.1246031746031746,0,0,785,0,0,0.0,785,0,0,785,0,0.0,0,582470,0,785,0.0,0,0.0
161500,6,1342,2,457,1372,1342,1,2,7,1967,1,1967,0,0.0,1,0,1,0,0,251,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9790,1,1,1,0,1,1,0,0,0,1,0,491,1.0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,197,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,1,0,786,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,197286,786,0,786,0,0,0,0,0,0,0,786,7694940,0.08028600612870276,0,0,786,0,0,0.0,786,0,0,0,0,0.0,0,385926,0,786,0.0,786,0.0
139000,5,1652,1,416,686,966,1,2,7,1915,1,1950,1,0.0,0,0,0,0,0,686,0,0,0,0,0,0,686,0,1,0,0,0,1,0,1,10800,1,1,0,0,1,1,0,0,1,1,0,0,1.0,1,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,196,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,50,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,787,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539882,0,0,787,0,0,0,539882,787,0,0,787,8499600,0.07287037037037038,0,0,787,0,0,0.0,787,0,787,787,0,0.0,0,0,787,787,0.0,0,0.0
233000,7,2084,2,618,956,956,0,2,8,2004,0,2004,1,0.0,0,1,0,1,0,656,0,0,0,0,0,1,1128,45,0,0,1,1,0,1,0,10142,1,1,1,1,1,1,0,1,1,1,0,300,1.0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,788,788,0,0,0,0,0,516928,0,0,0,0,35460,788,888864,0,788,788,0,7991896,0.07769670676395188,788,0,788,788,788,0.0,788,0,788,0,0,0.0,0,236400,0,788,0.0,0,0.0
107900,4,901,1,281,901,901,1,1,4,1954,1,2000,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6000,1,1,0,0,1,1,0,0,0,1,0,901,1.0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,789,0,0,0,0,0,0,789,0,0,789,4734000,0.1315,0,0,789,0,0,0.0,789,0,0,789,0,0.0,0,710889,789,789,0.0,0,0.0
187500,6,2087,2,444,832,976,1,2,9,1966,0,2007,0,157.0,0,0,1,0,0,568,0,0,1,0,133,1,1111,168,0,1,0,0,0,1,0,12205,0,1,1,1,1,1,0,0,0,1,0,264,1.0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,60,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,448720,790,790,0,105070,132720,790,877690,0,0,0,0,9641950,0.06472757066775911,790,0,0,0,790,0.0,790,0,0,0,0,0.0,0,208560,0,790,0.0,0,0.0
160200,7,1145,2,397,1145,1145,0,2,5,2005,0,2006,1,11.0,1,1,0,1,0,16,0,0,0,0,100,1,0,16,0,0,1,1,0,0,1,3182,1,1,1,0,1,1,0,1,0,1,0,1129,1.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,120,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,791,791,0,0,0,0,0,12656,0,0,0,79100,12656,791,0,0,791,791,791,2516962,0.248585795097423,0,0,791,791,0,0.0,791,0,0,0,0,0.0,0,893039,0,791,0.0,0,0.0
146800,6,1062,2,539,1029,1062,1,1,5,1976,1,1976,1,0.0,2,0,0,0,0,539,0,0,0,0,120,0,0,0,1,0,0,0,0,0,0,11333,0,1,1,0,1,1,0,1,1,1,0,490,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,80,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426888,0,0,792,95040,0,0,0,0,0,0,0,8975736,0.06988440836495191,0,0,0,792,0,0.0,792,0,792,0,0,0.0,0,388080,0,792,0.0,0,0.0
269790,7,2013,2,455,1117,1127,0,2,8,1996,1,1997,1,0.0,1,1,0,1,0,862,0,0,0,1,180,0,886,130,0,0,0,0,0,1,0,9920,0,1,1,1,1,1,0,1,1,1,0,255,1.0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,793,793,0,0,793,0,0,683566,0,0,0,142740,103090,0,702598,0,0,0,0,7866560,0.07993951612903226,793,0,0,793,793,0.0,793,0,793,0,0,0.0,0,202215,793,793,0.0,0,0.0
225000,8,1496,2,474,1496,1496,0,2,7,2007,0,2007,1,140.0,0,1,0,0,0,0,1,1,0,0,168,1,0,130,0,0,0,0,0,0,1,9158,0,1,1,0,0,1,0,1,0,1,0,1496,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,794,0,0,0,0,794,794,0,0,0,0,133392,103220,794,0,0,0,0,794,7271452,0.08670015287180607,0,0,0,794,0,0.0,794,0,0,0,0,0.0,0,1187824,0,0,0.0012594458438287153,0,0.0012594458438287153
194500,7,1895,2,409,712,1086,0,2,7,1994,0,1996,1,0.0,1,1,0,0,0,0,0,0,0,0,143,1,809,46,0,0,0,0,0,1,0,10832,1,1,1,1,1,1,0,1,0,1,0,712,1.0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,500,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,113685,36570,795,643155,0,0,0,0,8611440,0.07339364844903988,795,0,795,795,795,0.0,795,0,0,0,0,0.0,0,566040,795,795,0.0,0,0.0
171000,6,1564,2,476,650,888,1,2,7,1980,1,1981,0,130.0,1,0,0,0,0,0,0,0,1,0,0,0,676,50,1,0,0,0,0,1,1,8400,1,1,1,1,1,1,0,1,0,1,0,650,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,204,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,60,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,796,0,39800,0,538096,0,0,0,796,6686400,0.09476190476190476,796,0,796,796,796,0.0,796,0,0,0,0,0.0,0,517400,0,796,0.0,0,0.0
143500,6,1285,2,528,660,1285,1,1,7,1977,1,1977,0,148.0,1,0,1,0,0,0,0,0,1,0,138,0,0,0,0,0,0,0,0,1,1,8197,1,1,1,0,1,1,0,0,0,1,0,660,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,1,0,0,797,0,0,0,0,0,797,0,0,109986,0,0,0,0,0,0,797,6533009,0.09723069415639868,797,0,797,0,0,0.0,797,0,0,0,0,0.0,0,526020,0,797,0.0,0,0.0
110000,5,773,1,240,773,773,1,1,4,1953,1,1953,0,0.0,0,0,1,0,0,570,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,7677,1,1,1,0,1,1,0,0,0,1,0,203,1.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,454860,798,0,0,0,0,0,0,0,798,798,798,6126246,0.10394685423993748,0,0,798,0,0,0.0,798,0,0,0,798,0.0,0,161994,0,798,0.0,0,0.0
485000,9,3140,3,820,1926,1966,0,3,11,2008,0,2009,1,860.0,2,0,0,0,1,0,1,1,0,0,144,0,1174,78,0,0,1,1,0,1,1,13518,1,1,1,1,0,1,1,0,0,0,0,1926,1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,799,0,799,799,0,0,0,0,115056,62322,0,938026,0,799,799,799,10800882,0.05910637668294126,799,799,799,0,799,0.0,0,0,0,0,0,0.0012515644555694619,0,1538874,0,0,0.0012515644555694619,0,0.0012515644555694619
175000,5,1768,1,240,731,981,1,1,7,1937,0,1950,0,252.0,2,0,0,0,0,569,0,0,0,0,0,1,787,0,0,0,0,0,0,1,1,7200,1,1,1,0,1,1,0,1,1,1,0,162,1.0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,264,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,50,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455200,0,0,0,0,0,800,629600,0,0,0,800,5760000,0.1111111111111111,800,0,800,800,0,0.0,800,0,800,0,0,0.0,0,129600,0,800,0.0,800,0.0
200000,6,1688,2,603,616,616,1,2,8,1997,0,1997,1,0.0,0,0,0,1,0,462,0,0,0,0,403,1,1072,114,0,1,1,1,0,1,0,12798,0,1,1,1,1,1,0,1,1,1,0,154,1.0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,185,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,400,0,0,0,0,0,0,0,0,801,0,0,0,0,0,370062,0,801,0,322803,91314,801,858672,0,801,801,0,10251198,0.06258790436005626,801,0,0,801,801,0.0,801,0,801,0,0,0.0,0,123354,0,801,0.0,0,0.0
109900,4,1196,2,440,1196,1196,1,1,5,1916,1,1990,0,0.0,0,0,1,0,0,197,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4800,1,1,0,0,1,0,0,0,1,1,0,999,1.0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,30,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,157994,802,0,0,0,0,0,0,802,0,0,802,3849600,0.16708333333333333,0,0,802,0,0,0.0,802,0,802,0,0,0.0,0,801198,802,802,0.0,0,0.0
189000,7,1456,2,410,728,728,0,2,7,2005,0,2005,1,0.0,1,1,0,1,0,648,0,0,0,0,36,1,728,18,0,0,0,0,0,1,1,8199,0,1,1,1,1,1,0,1,1,1,0,80,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,803,803,0,0,0,0,0,520344,0,0,0,28908,14454,803,584584,0,0,0,803,6583797,0.09793877302110013,803,0,0,803,803,0.0,803,0,803,0,0,0.0,0,64240,0,803,0.0,0,0.0
